5036,          ,13,22,16.2,-,52,10,59,  B2.5Ib            , ,     ,-015,*,
5037,          ,13,21,41.6,+,02,05,14,  A2V               , ,     ,-007,,
5038,          ,13,22,52.7,-,47,56,35,  A4V               , ,     ,-000,,
5039,          ,13,23,02.6,-,48,33,46,  B6IV              , ,     ,-041,*,
5040, 64    Vir,13,22,09.7,+,05,09,17,  A2m               , ,     ,-010,,
5041,          ,13,24,00.5,-,64,32,09,  G6II              , ,+.002,+012,,
5042,   Iot1Mus,13,25,07.1,-,74,53,16,  K0III             , ,+.016,+028,,
5043,          ,13,23,08.7,-,33,11,24,  M1III             , ,     ,-013,*,
5044, 63    Vir,13,23,01.1,-,17,44,07,  KIII              , ,+.004,-027,,
5045,          ,13,22,03.8,+,43,54,11,  A7m               , ,     ,-001,,
5046,          ,13,23,52.3,-,49,49,23,  G8III             , ,     ,-032,,
5047, 65    Vir,13,23,18.9,-,04,55,28,  K3III             , ,     ,+010,,
5048,          ,13,25,13.9,-,64,29,07,  F2III             , ,+.008,-002,*,
5049,          ,13,25,50.1,-,70,37,39,  ApHgMn:           , ,     ,+008,*,
5050, 66    Vir,13,24,33.2,-,05,09,50,  F3-4V s           , ,     ,+014,,
5051,   Iot2Mus,13,27,18.3,-,74,41,31,  B9V               , ,     ,-003,,
5052,          ,13,23,54.0,+,37,02,02,  M3III             , ,     ,+000,,
5053,          ,13,24,30.5,+,12,25,55,  K0III             , ,     ,-006,,
5054, 79Zet UMa,13,23,55.5,+,54,55,31,  A1VpSrSi          , ,+.047,-006,*,
5055, 79Zet UMa,13,23,56.4,+,54,55,18,  A1m               , ,+.047,-009,*,
5056, 67Alp Vir,13,25,11.6,-,11,09,41,  B1III-IV+B2V      , ,+.023,+001,*,
5057,          ,13,25,06.7,+,23,51,16,  A3IV              , ,     ,-003,,
5058,          ,13,26,07.8,-,39,45,19,  K0.5III:Ba3       , ,+.012,+067,*,
5059,          ,13,26,11.4,-,01,11,33,  A7III             , ,     ,-020,*,
5060,          ,13,26,56.1,-,41,29,53,  K3III             , ,     ,-024,,
5061,          ,13,27,06.3,-,49,08,38,  A0III-IV          , ,     ,-018,,
5062, 80    UMa,13,25,13.5,+,54,59,17,  A5V               , ,+.045,-009,*,
5063,          ,13,27,20.8,-,49,22,51,  B3IV              , ,     ,-006,,
5064, 68    Vir,13,26,43.2,-,12,42,28,  M0III             , ,     ,-029,*,
5065,          ,13,27,14.7,-,40,09,47,  G8/K0III          , ,     ,+014,,
5066,          ,13,28,46.4,-,69,37,41,  ApSi              , ,     ,+016,*,
5067,          ,13,26,16.6,+,46,01,41, gK0                , ,     ,+004,,
5068, 69    Vir,13,27,27.2,-,15,58,25,  K0-III-IVCN2Fe0.5 , ,+.059,-014,*,
5069,          ,13,29,07.6,-,64,40,33,  ApSrEuCr          , ,     ,+015,*,
5070,          ,13,25,59.9,+,63,15,40,  G6V               , ,+.028,-031,*,
5071,          ,13,29,25.2,-,51,09,55,  A1V               , ,+.011,-002,,
5072, 70    Vir,13,28,25.8,+,13,46,44,  G4V               , ,+.043,+005,*,
5073,          ,13,26,08.1,+,72,23,29,  M1IIIab           , ,     ,-048,,
5074,          ,13,27,04.6,+,64,44,08,  F0                , ,     ,-013,*,
5075,          ,13,27,10.7,+,64,43,10,  F0                , ,     ,-015,*,
5076,          ,13,27,59.5,+,52,44,45,  F0                , ,     ,-007,,
5077,          ,13,28,26.2,+,40,43,47,  G8III             , ,     ,-058,,
5078,          ,13,29,14.9,-,01,21,52,  K0III             , ,     ,+039,*,
5079,          ,13,28,11.7,+,50,35,14,  F1IV              , ,     ,-016,,
5080,          ,13,29,42.8,-,23,16,53,  M7IIIe            , ,     ,-010,*,
5081, 71    Vir,13,29,13.0,+,10,49,06,  K0III             , ,     ,-001,,
5082,          ,13,33,14.8,-,77,34,06,  F6V               , ,+.034,-036,*,
5083,          ,13,28,45.7,+,50,43,06,  F0IV              , ,     ,-007,*,
5084,   Kap Oct,13,40,55.5,-,85,47,10,  Am                , ,     ,-009,*,
5085,          ,13,28,27.1,+,59,56,45,  A1Vn              , ,+.025,-003,*,
5086,          ,13,30,00.1,+,07,10,44,  K5                , ,     ,-003,,
5087,          ,13,29,57.6,+,06,00,48,  K0                , ,     ,-019,,
5088, 72    Vir,13,30,25.7,-,06,28,13,  F2V               , ,     ,-009,*,
5089,          ,13,31,02.7,-,39,24,27,  G9Ib*             , ,+.012,-002,*,
5090,          ,13,31,33.3,-,28,06,46,  A1V               , ,     ,-004,,
5091,          ,13,26,56.7,+,78,38,38,  G2.5IIIbCH1       , ,     ,+015,,
5092,          ,13,32,05.3,-,38,23,57,  K1III             , ,     ,+004,,
5093,          ,13,33,35.7,-,65,37,57,  A0V               , ,     ,+012,,
5094, 73    Vir,13,32,02.8,-,18,43,44,  F0IV-V            , ,     ,-018,*,
5095, 74    Vir,13,31,57.9,-,06,15,21,  M2III             , ,+.020,+018,,
5096,          ,13,31,15.8,+,42,06,22,  K2III             , ,+.012,-020,,
5097,          ,13,32,35.9,-,28,41,34,  A1Vn              , ,     ,-022,,
5098,          ,13,32,34.5,-,29,33,55,  F3IV              , ,     ,-020,,
5099, 75    Vir,13,32,51.7,-,15,21,47,  K1.5IIIb          , ,     ,-040,,
5100, 76    Vir,13,32,58.1,-,10,09,54,  K0III             , ,+.021,-001,,
5101,          ,13,33,00.7,-,07,11,42,  M7IIIe            , ,     ,+010,*,
5102,          ,13,32,48.1,+,24,20,47,  G8III             , ,     ,+006,,
5103,          ,13,34,28.9,-,48,16,20,  B8III             , ,     ,-004,,
5104,          ,13,34,43.6,-,33,18,39,  K2III             , ,     ,-009,,
5105, 78    Vir,13,34,07.9,+,03,39,32,  A1pSrCrEu         , ,+.021,-012,*,
5106,          ,13,34,40.5,-,13,12,52,  A2pSrEu:Cr:       ,D,+.007,-020,*,
5107, 79Zet Vir,13,34,41.6,-,00,35,45,  A3V               , ,+.044,-013,*,
5108,          ,13,34,21.8,+,38,47,21,  F0IV              , ,     ,-012,*,
5109, 81    UMa,13,34,07.3,+,55,20,55,  A0V               , ,+.013,-007,,
5110,          ,13,34,47.8,+,37,10,57,  F2IV              , ,+.022,+007,*,
5111, 80    Vir,13,35,31.3,-,05,23,46,  G6III             , ,     ,-008,,
5112, 24    CVn,13,34,27.3,+,49,00,58,  A5V               , ,+.034,-018,*,
5113,          ,13,37,12.2,-,61,41,31,  F6V               ,D,+.032,+040,*,
5114,          ,13,35,33.3,+,10,12,17,  K1III+F6V         , ,     ,+033,*,
5115,          ,13,39,11.9,-,75,41,02,  B8IV              , ,     ,+018,*,
5116,          ,13,35,14.1,+,44,11,49,  A7-F0III          , ,     ,-026,,
5117,          ,13,36,50.5,-,34,28,04,  K0III             , ,     ,+022,,
5118,          ,13,37,06.0,-,44,08,36,  G8-K0III          , ,     ,+006,,
5119,          ,13,38,45.7,-,70,26,42,  K3III             , ,     ,+002,,
5120,          ,13,36,48.4,-,26,29,42,  A7III             , ,+.021,-010,*,
5121,          ,13,37,23.7,-,46,25,42,  B8V               , ,     ,+003,,
5122,          ,13,38,07.6,-,58,24,54,  K1III             , ,     ,+001,,
5123,          ,13,36,59.1,+,24,36,48,  M2III             , ,     ,-031,,
5124,          ,13,38,49.1,-,57,37,23,  G5Ib              , ,     ,-010,,
5125,          ,13,40,00.6,-,70,47,18,  K0III             , ,     ,-003,,
5126,          ,13,36,39.8,+,49,29,12,  K1III             , ,     ,-010,,
5127, 25    CVn,13,37,27.6,+,36,17,42,  A7III             , ,+.030,-006,*,
5128,          ,13,38,42.0,-,29,33,39,  F5V               , ,     ,+004,,
5129,          ,13,38,07.9,+,14,18,06,  A9V s             , ,     ,-002,*,
5130,          ,13,40,10.9,-,64,34,37,  F3III-IV          , ,     ,+004,,
5131,          ,13,34,42.8,+,76,32,48,  K5III:            , ,     ,-014,,
5132,   Eps Cen,13,39,53.2,-,53,27,59,  B1III             , ,     ,+003,*,
5133,          ,13,37,43.0,+,50,42,53,  M2II-III+K3III:   ,D,+.003,-048,*,
5134,          ,13,39,59.7,-,49,57,01,  M5III             , ,     ,-011,*,
5135,          ,13,39,40.8,-,39,44,53,  M4III             , ,     ,-048,*,
5136,          ,13,39,48.6,-,40,03,07,  K2/3III           , ,     ,+001,,
5137,          ,13,39,02.3,+,18,15,55,  K3III             , ,     ,-011,,
5138,          ,13,39,34.6,+,10,44,46,  F0V               , ,+.011,-018,*,
5139,          ,13,37,11.0,+,71,14,32, gK2                , ,     ,+015,,
5140,          ,13,42,01.1,-,58,47,14,  B9III             , ,     ,-008,*,
5141,          ,13,41,44.7,-,54,33,36,  B8Vn              ,D,+.003,+010,*,
5142, 82    UMa,13,39,30.4,+,52,55,17,  A3Vn              , ,+.011,-015,,
5143,          ,13,40,15.6,+,31,00,43,  G5II:             , ,     ,-018,,
5144,  1    Boo,13,40,40.5,+,19,57,20,  A1V               ,D,+.018,-026,*,
5145,          ,13,40,39.1,+,28,03,55,  K3III             , ,     ,-063,,
5146,          ,13,41,30.9,-,23,26,59,  A0                , ,     ,-013,*,
5147,          ,13,41,45.7,-,33,35,49,  K0e-M4IIe         , ,     ,+028,*,
5148,          ,13,40,23.2,+,50,31,10,  F7-9V             , ,+.049,-015,*,
5149,  2    Boo,13,41,02.3,+,22,29,45,  G9III             , ,     ,+005,,
5150, 82    Vir,13,41,36.8,-,08,42,11,  M1.5III           , ,+.013,-037,,
5151,          ,13,42,56.1,-,56,46,05,  B0.5III           , ,     ,-023,,
5152,          ,13,42,54.6,-,50,47,26,  M0III             , ,     ,-010,,
5153,          ,13,40,21.3,+,57,12,27,  A2VpSrCrEu        , ,     ,-000,*,
5154, 83    UMa,13,40,44.3,+,54,40,54,  M2IIIabBa0.5      , ,+.014,-017,,
5155,          ,13,42,55.0,-,41,24,04,  K0III             , ,     ,+028,,
5156,          ,13,42,12.7,+,08,23,18,  F3Vp              , ,+.035,-011,*,
5157,          ,13,43,40.0,-,42,04,03,  B8III             , ,     ,-021,*,
5158,          ,13,44,15.9,-,51,00,47,  A0pSiCr           , ,     ,+009,*,
5159, 84    Vir,13,43,03.7,+,03,32,17,  K2III             , ,+.006,-041,*,
5160,          ,13,42,28.8,+,41,40,27,  G6III             , ,     ,-033,,
5161,          ,13,42,43.4,+,34,59,20,  G5III             , ,     ,-015,*,
5162,          ,13,41,29.9,+,64,49,21,  A2V               , ,     ,-006,,
5163,          ,13,43,54.3,-,05,29,56,  A1V               , ,     ,-022,,
5164,          ,13,43,45.2,+,22,42,01,  K4III             , ,     ,+009,*,
5165, 83    Vir,13,44,29.8,-,16,10,45,  G0Ib-IIa          , ,     ,+001,*,
5166,          ,13,44,45.7,-,25,30,03,  K0                , ,     ,+006,,
5167,          ,13,45,36.9,-,26,06,58,  A1Vn              , ,     ,-010,,
5168,  1    Cen,13,45,41.2,-,33,02,38,  F3IV              , ,+.051,-022,*,
5169,          ,13,43,54.7,+,52,03,52,  A1V               , ,     ,-007,,
5170, 85    Vir,13,45,35.1,-,15,46,03,  A2Vn              , ,     ,-041,*,
5171,          ,13,47,10.7,-,62,35,24,  K00-Iae           , ,     ,-036,*,
5172,          ,13,46,39.3,-,51,25,58,  G8-K0III          , ,+.018,-006,*,
5173, 86    Vir,13,45,56.3,-,12,25,36,  G8III             , ,     ,-011,*,
5174,          ,13,46,56.4,-,36,15,07,  A0V               , ,+.019,-010,,
5175,          ,13,47,27.6,-,50,14,58,  A3mA5F0           , ,     ,+016,,
5176,          ,13,47,38.4,-,50,19,16,  K2III             , ,+.013,+028,,
5177,          ,13,45,13.2,+,55,52,46,  F7IV-V            , ,+.024,-004,,
5178,          ,13,47,13.5,-,09,42,33,  K5III             , ,     ,+007,*,
5179,          ,13,46,13.5,+,41,05,19,  A5V               , ,+.012,-013,,
5180,          ,13,46,19.0,+,38,30,14,  G9III             , ,     ,-014,,
5181, 87    Vir,13,47,25.4,-,17,51,36,  M2IIIab           , ,     ,+064,*,
5182,  3    Boo,13,46,43.3,+,25,42,08,  G5III+A7V:        , ,     ,+008,*,
5183,          ,13,46,57.1,+,06,21,02,  G0-1IV-V          , ,+.026,-031,*,
5184,          ,13,42,39.3,+,78,03,52, gG7                , ,+.034,-007,*,
5185,  4Tau Boo,13,47,15.7,+,17,27,24,  F6IV              , ,+.059,-016,*,
5186,          ,13,46,59.8,+,38,32,34,  K0III+F8V         , ,     ,-010,,
5187, 84    UMa,13,46,35.7,+,54,25,58,  B9pEuCr           , ,     ,-002,*,
5188,          ,13,55,38.7,-,82,39,58,  K2.5IIIaCH-3Ba0.5 , ,     ,-035,*,
5189,          ,13,48,55.1,-,35,42,14,  G3IV-V            , ,+.039,+004,*,
5190,   Nu  Cen,13,49,30.3,-,41,41,16,  B2IV              , ,     ,+009,*,
5191, 85Eta UMa,13,47,32.4,+,49,18,48,  B3V               , ,+.035,-011,*,
5192,  2    Cen,13,49,26.7,-,34,27,03,  M4.5III           , ,+.031,+041,*,
5193,   Mu  Cen,13,49,37.0,-,42,28,26,  B2IV-Ve           , ,     ,+009,*,
5194,          ,13,51,47.4,-,69,24,05,  K5-M0III          , ,     ,+010,,
5195,          ,13,48,38.7,+,31,11,25,  K0III             , ,     ,+011,,
5196, 89    Vir,13,49,52.3,-,18,08,03,  K0.5III-IIIb      , ,+.046,-040,*,
5197,          ,13,50,06.5,-,29,04,53,  A0V               , ,     ,+000,,
5198,          ,13,50,19.4,-,39,54,04,  K1III             , ,     ,-004,,
5199,          ,13,48,57.2,+,39,32,34,  M6IIIe            , ,-.006,-006,*,
5200,  5Ups Boo,13,49,28.6,+,15,47,52,  K5.5III           , ,+.011,-006,*,
5201,  6    Boo,13,49,42.8,+,21,15,51,  K4III             , ,     ,-003,,
5202,          ,13,50,34.5,-,19,53,50,  G5III-IV:+A5:     , ,     ,-030,,
5203,          ,13,42,23.1,+,82,45,09,  G9III             , ,     ,-050,,
5204,          ,13,49,45.0,+,36,37,58,  A7IV-V            , ,     ,-012,,
5205,          ,13,50,24.7,+,05,29,50,  K0                , ,     ,-024,,
5206,          ,13,51,47.2,-,46,53,57,  B2Vp              , ,     ,-005,*,
5207,          ,13,52,04.8,-,52,48,42,  B9V               , ,-.001,+027,*,
5208,          ,13,51,36.6,-,36,26,00,  F6IV-V            , ,     ,+000,*,
5209,          ,13,51,20.4,-,24,23,27,  G5V               , ,+.062,+002,*,
5210,  3    Cen,13,51,49.6,-,32,59,40,  B5IIIp            ,D,+.017,+010,*,
5211,  3    Cen,13,51,50.1,-,32,59,41,  B8V               ,D,+.017,+000,*,
5212,          ,13,52,00.9,-,31,37,10,  F7V               ,D,+.016,+009,,
5213,          ,13,49,45.5,+,61,29,21,  G3V               , ,     ,-011,,
5214,          ,13,51,04.5,+,34,46,21,  A5IV              , ,     ,-012,*,
5215,          ,13,51,09.2,+,34,39,52,  M2III             , ,+.014,-040,,
5216,          ,13,50,27.7,+,58,32,22,  A3V               , ,     ,-040,,
5217,          ,13,53,43.1,-,53,22,25,  B5III             , ,     ,+007,*,
5218,          ,13,54,48.9,-,67,39,09,  K2III             , ,     ,-008,,
5219,          ,13,51,47.5,+,34,26,39,  K5III             , ,+.026,-044,*,
5220,          ,13,52,18.4,+,12,09,55,  A1V               , ,     ,-016,,
5221,  4    Cen,13,53,12.5,-,31,55,40,  B4IV              , ,     ,+005,*,
5222,          ,13,53,32.8,-,35,39,51,  F4V               ,D,+.009,-008,*,
5223,          ,13,53,56.9,-,47,07,41,  B2IIIe            , ,     ,-021,*,
5224,          ,13,53,52.2,-,35,18,52,  K1IV-V            , ,     ,+005,,
5225,  7    Boo,13,53,12.9,+,17,55,58,  G5III             , ,     ,-010,,
5226, 10    Dra,13,51,25.9,+,64,43,24,  M3.5III           , ,+.014,-011,*,
5227,          ,13,50,59.2,+,68,18,55,  K2IV              , ,+.025,-045,*,
5228,          ,13,54,16.6,-,28,34,11,  K2III             , ,     ,-017,,
5229,          ,13,53,10.3,+,28,38,53,  A7V               , ,     ,-012,,
5230,          ,13,55,12.2,-,52,09,40,  B9V               , ,     ,+023,*,
5231,   Zet Cen,13,55,32.4,-,47,17,18,  B2.5IV            , ,     ,+007,*,
5232, 90    Vir,13,54,42.1,-,01,30,11,  K2III             , ,+.027,-007,,
5233,          ,13,54,58.2,-,08,03,32,  F8V+G0            , ,+.020,-019,*,
5234,          ,13,56,19.8,-,54,07,55,  A1V               ,D,+.012,+013,,
5235,  8Eta Boo,13,54,41.1,+,18,23,52,  G0IV              , ,+.108,-000,*,
5236,          ,13,56,33.0,-,54,42,16,  G6IV-V            , ,     ,+005,,
5237,          ,13,55,44.5,-,31,17,06,  G8III             , ,     ,-018,,
5238, 86    UMa,13,53,51.0,+,53,43,43,  A0V               , ,+.012,-016,,
5239,          ,13,56,19.5,-,46,35,33,  K1III             , ,+.025,-001,*,
5240,          ,14,00,32.8,-,78,35,24,  B9III             , ,     ,+006,,
5241,          ,13,57,38.9,-,63,41,12,  K1.5III           , ,+.033,+022,,
5242,          ,13,58,31.2,-,65,48,02,  K0III             , ,     ,-029,,
5243,          ,13,55,50.0,+,14,03,23,  F6V               , ,     ,-013,,
5244, 92    Vir,13,56,27.9,+,01,03,02,  A8V               , ,     ,-023,,
5245,          ,13,56,10.5,+,32,01,57,  F4IV-V            , ,+.014,-022,,
5246,          ,13,57,27.7,-,23,01,22,  K0                , ,     ,+001,,
5247,  9    Boo,13,56,34.2,+,27,29,31,  K3III             , ,+.008,-040,*,
5248,   Phi Cen,13,58,16.3,-,42,06,03,  B2IV              , ,     ,+006,*,
5249,   Ups1Cen,13,58,40.8,-,44,48,13,  B2IV-V            , ,     ,+005,*,
5250, 47    Hya,13,58,31.1,-,24,58,20,  B8VpShell         , ,     ,+005,*,
5251,          ,13,59,17.3,-,50,22,12,  G8-K0III          , ,     ,-005,,
5252,          ,14,00,17.3,-,61,28,53,  F1III-IV          , ,     ,+006,,
5253,          ,14,00,52.2,-,66,16,07,  F2III             , ,     ,-017,,
5254,          ,13,58,39.9,+,14,38,58,  K5III             , ,     ,-041,,
5255, 10    Boo,13,58,38.9,+,21,41,46,  A0V s             , ,+.013,+006,,
5256,          ,13,57,32.1,+,61,29,34,  K3V               , ,     ,-025,,
5257, 48    Hya,14,00,00.1,-,25,00,37,  F7V               , ,+.029,-017,,
5258,          ,13,59,49.3,-,03,32,59,  F8V               , ,     ,-008,,
5259,          ,14,01,19.0,-,40,13,20,  K1III             , ,     ,-045,,
5260,   Ups2Cen,14,01,43.4,-,45,36,13,  F6II              , ,+.013,-001,*,
5261,   The Aps,14,05,19.8,-,76,47,48,  M6.5III:          , ,     ,+010,*,
5262,          ,14,01,20.4,+,08,53,41,  A2V               , ,     ,-017,,
5263, 11    Boo,14,01,10.5,+,27,23,12,  A7III             , ,     ,-024,,
5264, 93Tau Vir,14,01,38.8,+,01,32,40,  A3V               , ,+.024,-002,*,
5265,          ,14,02,22.8,-,27,25,48,  K3III             , ,     ,+000,,
5266,          ,14,03,26.2,-,56,12,49,  K2III             , ,     ,+017,,
5267,   Bet Cen,14,03,49.4,-,60,22,23,  B1III             , ,+.009,+006,*,
5268,          ,14,03,01.7,-,31,41,02,  F8V               , ,+.018,+005,*,
5269,          ,14,03,27.5,-,41,25,24,  ApSi              , ,     ,+004,*,
5270,          ,14,02,31.8,+,09,41,11,  F8IV              , ,     ,-023,*,
5271,          ,14,02,12.2,+,45,45,13,  K2III             , ,     ,-049,,
5272,          ,14,03,53.1,-,22,25,18,  F5III             , ,     ,-019,,
5273,          ,14,03,32.3,+,10,47,12,  G8V               , ,+.059,-017,*,
5274,          ,14,03,36.8,+,07,32,47,  G9III             , ,     ,-020,,
5275,          ,14,03,55.8,+,04,54,03,  F4V               , ,     ,-023,,
5276,          ,14,04,14.6,-,05,22,53,  K0                , ,     ,-009,,
5277,          ,14,04,27.0,-,14,58,18,  G6III             , ,     ,-015,,
5278,          ,14,05,46.5,-,54,40,10,  A5III-IV          , ,     ,-036,,
5279,          ,14,08,27.1,-,74,51,01,  G2-3IV            , ,+.041,-022,,
5280,          ,14,02,59.7,+,50,58,19,  A2V               , ,     ,-010,,
5281,          ,14,06,25.1,-,59,42,56,  B0Ia              , ,     ,+002,*,
5282,          ,14,01,50.6,+,68,40,43,  K5                , ,     ,-022,,
5283,          ,14,04,37.5,+,02,17,51,  K0                , ,     ,-029,,
5284,          ,14,05,14.0,-,16,20,09,  A4V               , ,     ,-013,,
5285,   Chi Cen,14,06,02.8,-,41,10,47,  B2V               , ,     ,+012,*,
5286,          ,14,06,10.9,-,43,05,31,  G8III             , ,     ,+022,,
5287, 49Pi  Hya,14,06,22.3,-,26,40,57,  K2-III-IIIbFe-0.5 , ,+.049,+027,,
5288,  5The Cen,14,06,41.0,-,36,22,12,  K0-IIIb           , ,+.065,+001,*,
5289,          ,14,08,14.3,-,63,12,29,  G8-K0III          , ,     ,+039,,
5290, 95    Vir,14,06,42.8,-,09,18,48,  F2IV              , ,     ,-036,,
5291, 11Alp Dra,14,04,23.3,+,64,22,33,  A0III             , ,+.018,-013,*,
5292,          ,14,08,56.3,-,59,16,36,  B5IV              , ,     ,-002,*,
5293,          ,14,10,30.9,-,70,18,20,  K4II              , ,     ,-001,,
5294,          ,14,08,51.9,-,43,28,16,  B9V               , ,     ,-002,*,
5295,          ,14,11,01.9,-,69,43,11,  A6IV              , ,     ,-003,,
5296,          ,14,09,35.0,-,51,30,17,  B9IV              , ,     ,+005,*,
5297,          ,14,09,54.8,-,53,26,21,  G9-III            , ,+.017,-016,*,
5298, 96    Vir,14,09,00.6,-,10,20,04,  G8III             , ,     ,-020,*,
5299,          ,14,07,55.8,+,43,51,16,  M4.5:III          , ,+.024,-036,*,
5300, 13    Boo,14,08,17.3,+,49,27,29,  M1.5III           , ,+.020,-013,*,
5301,          ,14,10,50.5,-,16,18,07,  M2IIIa            , ,+.012,+018,*,
5302,          ,14,08,46.0,+,59,20,16,  K0III             , ,     ,+011,,
5303,   Eta Aps,14,18,13.8,-,81,00,28,  A2m               , ,     ,-009,*,
5304, 12    Boo,14,10,23.9,+,25,05,30,  F9IV w            , ,+.042,+011,*,
5305,  3    UMi,14,06,56.4,+,74,35,37,  A7V               , ,     ,-004,,
5306,          ,14,16,54.9,-,77,39,50,  K2IIp             , ,     ,-010,*,
5307,          ,14,11,31.2,+,01,21,44,  F7V               , ,     ,-018,,
5308,          ,14,13,16.4,-,53,39,57,  K5III+B-A         , ,+.009,-003,,
5309,          ,14,12,24.5,-,24,21,51,  K0                , ,     ,+011,,
5310,          ,14,11,15.1,+,32,17,44,  K4III             , ,     ,-022,,
5311,          ,14,13,39.9,-,54,37,33,  B5Ve              , ,     ,+066,*,
5312, 50    Hya,14,12,46.0,-,27,15,40,  K3III             , ,+.048,+027,,
5313,          ,14,12,15.8,+,02,24,34,  A0VpSi            , ,+.009,-002,*,
5314,          ,14,13,13.2,-,26,36,44,  K0III             , ,     ,-010,,
5315, 98Kap Vir,14,12,53.8,-,10,16,25,  K2.5IIIFe-0.5     , ,+.022,-004,*,
5316,          ,14,14,57.0,-,57,05,09,  B4Vne             , ,     ,+007,*,
5317,          ,14,13,40.8,-,00,50,44,  F7V w             , ,+.027,+018,*,
5318,          ,14,14,42.6,-,41,50,15,  G8III             , ,     ,-038,,
5319,          ,14,15,21.2,-,53,30,35,  K3III             , ,     ,-021,,
5320,          ,14,16,38.6,-,66,35,16,  B1.5III           , ,     ,-009,*,
5321,  4    UMi,14,08,50.9,+,77,32,51,  K3III             , ,+.010,+006,*,
5322,          ,14,14,21.3,-,05,56,51,  F9V               , ,+.023,-032,,
5323, 14    Boo,14,14,05.2,+,12,57,34,  F6IV              , ,+.022,-039,*,
5324,          ,14,15,01.3,-,29,16,55,  A1V               , ,     ,-013,,
5325,          ,14,15,38.8,-,45,00,03,  F9V               , ,     ,+003,,
5326,          ,14,16,34.2,-,59,54,50,  M5IIe             , ,     ,-020,*,
5327,          ,14,24,23.3,-,82,50,55,  B8Ve              , ,     ,+027,,
5328, 17Kap1Boo,14,13,27.7,+,51,47,16,  F1V               , ,+.010,-020,*,
5329, 17Kap2Boo,14,13,29.0,+,51,47,25,  A8IV              , ,+.010,-017,*,
5330, 15    Boo,14,14,50.8,+,10,06,02,  K1III             , ,     ,+017,*,
5331,          ,14,14,53.0,+,03,20,10,  M4IIIab           , ,     ,-048,*,
5332,          ,14,15,24.1,-,18,12,03,  A1V               , ,     ,-019,*,
5333,          ,14,14,41.0,+,21,52,24,  A7V               , ,     ,-004,,
5334,          ,14,12,04.0,+,69,25,57,  M2IIIab           , ,+.016,-023,,
5335,          ,14,14,23.5,+,41,31,08, gK3                , ,+.030,-010,,
5336,   Eps Aps,14,22,22.7,-,80,06,32,  B4V               , ,     ,+005,*,
5337,          ,14,16,18.3,-,33,14,29,  F0V               , ,     ,+003,,
5338, 99Iot Vir,14,16,00.9,-,06,00,02,  F6III             , ,+.043,+012,*,
5339,   Del Oct,14,26,54.9,-,83,40,04,  K2III             , ,     ,+005,,
5340, 16Alp Boo,14,15,39.7,+,19,10,57,  K1.5IIIFe-0.5     , ,+.090,-005,*,
5341,          ,14,16,21.5,-,06,37,19,  A9III             , ,     ,-034,,
5342,          ,14,16,30.1,-,03,11,47,  A1V               , ,     ,+002,,
5343,          ,14,16,04.2,+,18,54,43,  A8III             , ,     ,+004,*,
5344,          ,14,17,03.8,-,18,35,07,  G5                , ,     ,-012,,
5345,          ,14,15,16.9,+,52,32,09,  A4V               , ,     ,-015,,
5346,          ,14,16,32.8,+,20,07,17,  F8V               ,D,+.031,-008,,
5347,          ,14,16,24.2,+,39,44,41,  F2IV              , ,     ,-024,,
5348,          ,14,18,23.8,-,33,13,14,  F0V               , ,     ,-029,,
5349,          ,14,19,51.5,-,61,16,23,  Am                , ,+.034,+021,*,
5350, 21Iot Boo,14,16,09.9,+,51,22,02,  A9V               , ,+.048,-019,*,
5351, 19Lam Boo,14,16,23.0,+,46,05,18,  A0p               , ,+.045,-008,*,
5352,          ,14,17,28.4,+,15,15,48,  M3IIIa            , ,     ,-010,,
5353,          ,14,18,00.6,-,07,32,33,  G5IV              , ,     ,-014,*,
5354,   Iot Lup,14,19,24.2,-,46,03,28,  B2.5IV            , ,     ,+022,*,
5355,          ,14,18,38.3,-,18,42,58,  A0pCrEu           , ,     ,-009,*,
5356,          ,14,19,00.8,-,25,48,56,  F5V               , ,+.051,-021,*,
5357,          ,14,19,23.9,-,37,00,13,  A2Vn              , ,     ,+000,,
5358,          ,14,20,19.5,-,56,23,12,  B6Ib              , ,     ,+004,*,
5359,100Lam Vir,14,19,06.6,-,13,22,16,  A2m               , ,+.017,-011,*,
5360,          ,14,17,21.1,+,51,18,26,  A2IV              , ,     ,-009,,
5361,          ,14,17,59.8,+,35,30,34,  K0III             , ,     ,-026,*,
5362,          ,14,20,09.7,-,43,03,32,  G8III             , ,     ,-019,,
5363,          ,14,17,49.2,+,48,00,06,  F5                , ,     ,-017,,
5364,          ,14,20,42.5,-,45,11,14,  F0IV              , ,+.020,+000,,
5365, 18    Boo,14,19,16.3,+,13,00,15,  F5IV              , ,     ,-003,*,
5366,102Ups Vir,14,19,32.5,-,02,15,56,  G9III             , ,+.018,-027,,
5367,   Psi Cen,14,20,33.4,-,37,53,07,  A0IV              , ,+.003,-005,,
5368,          ,14,19,40.9,+,00,23,03,  A7V               , ,     ,-022,,
5369,          ,14,18,55.7,+,38,46,03,  G9IV              , ,     ,-010,,
5370, 20    Boo,14,19,45.2,+,16,18,25,  K3III             , ,     ,-008,*,
5371,          ,14,22,37.0,-,58,27,34,  G8III+F5V         , ,+.024,+015,*,
5372,          ,14,18,55.8,+,54,51,51,  A5Vn              , ,     ,-003,,
